filename,text,valence,arousal,dominance,delta_valence,delta_arousal,delta_dominance
0477_R.wav,エイジアン(D ア),0.46,0.2,0.31,0.06,0.26,0.15999999999999998
0478_R.wav,(F んー)ランゲージ・アンド・リテラチャー,0.41,0.1,0.2,0.050000000000000044,0.1,0.10999999999999999
0480_R.wav,みたいな(D ぶ)学部,0.48,0.23,0.32,0.07,0.13,0.12
0481_R.wav,幾つ探したかな,0.17,0.07,0.18,0.30999999999999994,0.16,0.14
0483_R.wav,やっぱり西,0.43,0.6,0.61,0.26,0.53,0.43
0484_R.wav,と後ハワイ,0.61,0.55,0.55,0.18,0.04999999999999993,0.05999999999999994
0486_R.wav,にあったりしましたね,0.39,0.25,0.31,0.21999999999999997,0.30000000000000004,0.24000000000000005
0488_R.wav,(F うーん),0.36,0.12,0.21,0.030000000000000027,0.13,0.1
0490_R.wav,(F あ)(F ええ)<FV>,0.46,0.44,0.39,0.10000000000000003,0.32,0.18000000000000002
0492_R.wav,そうなんですよあそこがやっぱり一番(F その)あたしのアドバイザーもそこの出身だったりしたんで,0.38,0.32,0.41,0.08000000000000002,0.12,0.019999999999999962
0494_R.wav,(F うーん),0.34,0.12,0.18,0.03999999999999998,0.2,0.22999999999999998
0496_R.wav,五つも応募したかな(D し)五つしたかしないかぐらいですね,0.35,0.44,0.5,0.009999999999999953,0.32,0.32
0498_R.wav,もうけど,0.32,0.33,0.39,0.02999999999999997,0.10999999999999999,0.10999999999999999
0499_R.wav,ことごとくもう郵便ポストを覗くのが怖い,0.7,0.57,0.56,0.37999999999999995,0.23999999999999994,0.17000000000000004
0503_R.wav,<笑>,0.63,0.71,0.57,0.06999999999999995,0.14,0.009999999999999898
0508_R.wav,(F あー)そうですか,0.52,0.41,0.42,0.10999999999999999,0.3,0.14999999999999997
0510_R.wav,(F いや)特に(F その)交換留学もなかったですねどっちかとその(D ユ)(D ユ)(A ユーシー;ＵＣ)の方に多かったですね交換留学は(F うーん),0.59,0.43,0.47,0.06999999999999995,0.020000000000000018,0.04999999999999999
0517_R.wav,(F はい),0.37,0.46,0.42,0.21999999999999997,0.030000000000000027,0.04999999999999999
0518_R.wav,(F あ)そうですね,0.41,0.31,0.34,0.03999999999999998,0.15000000000000002,0.07999999999999996
0520_R.wav,(F はい),0.33,0.38,0.36,0.07999999999999996,0.07,0.019999999999999962
0522_R.wav,ありがとうございました,0.34,0.4,0.4,0.010000000000000009,0.020000000000000018,0.040000000000000036
